215802.500,577767.500,-3.40282e+38
215807.500,577767.500,-3.40282e+38
215812.500,577767.500,-3.40282e+38
215817.500,577767.500,-3.40282e+38
215822.500,577767.500,-3.40282e+38
215827.500,577767.500,-3.40282e+38
215832.500,577767.500,-3.40282e+38
215837.500,577767.500,-3.40282e+38
215842.500,577767.500,-3.40282e+38
215847.500,577767.500,-3.40282e+38
215852.500,577767.500,-3.40282e+38
215857.500,577767.500,-3.40282e+38
215862.500,577767.500,-3.40282e+38
215867.500,577767.500,-3.40282e+38
215872.500,577767.500,-3.40282e+38
215877.500,577767.500,-3.40282e+38
215882.500,577767.500,-3.40282e+38
215887.500,577767.500,-3.40282e+38
215892.500,577767.500,-3.40282e+38
215897.500,577767.500,-3.40282e+38
215902.500,577767.500,-3.40282e+38
215907.500,577767.500,-3.40282e+38
215912.500,577767.500,-3.40282e+38
215917.500,577767.500,-3.40282e+38
215922.500,577767.500,-3.40282e+38
215927.500,577767.500,-3.40282e+38
215932.500,577767.500,-3.40282e+38
215937.500,577767.500,-3.40282e+38
215942.500,577767.500,-3.40282e+38
215947.500,577767.500,-3.40282e+38
215952.500,577767.500,-3.40282e+38
215957.500,577767.500,-3.40282e+38
215962.500,577767.500,-3.40282e+38
215967.500,577767.500,-3.40282e+38
215972.500,577767.500,-3.40282e+38
215977.500,577767.500,-3.40282e+38
215982.500,577767.500,-3.40282e+38
215987.500,577767.500,-3.40282e+38
215992.500,577767.500,-3.40282e+38
215997.500,577767.500,-3.40282e+38
216002.500,577767.500,-3.40282e+38
216007.500,577767.500,-3.40282e+38
216012.500,577767.500,-3.40282e+38
216017.500,577767.500,-3.40282e+38
216022.500,577767.500,-3.40282e+38
216027.500,577767.500,-3.40282e+38
216032.500,577767.500,-3.40282e+38
216037.500,577767.500,-3.40282e+38
216042.500,577767.500,-3.40282e+38
216047.500,577767.500,-3.40282e+38
216052.500,577767.500,-3.40282e+38
216057.500,577767.500,-3.40282e+38
216062.500,577767.500,-3.40282e+38
216067.500,577767.500,-3.40282e+38
216072.500,577767.500,-3.40282e+38
216077.500,577767.500,-3.40282e+38
216082.500,577767.500,-3.40282e+38
216087.500,577767.500,-3.40282e+38
216092.500,577767.500,-3.40282e+38
216097.500,577767.500,-3.40282e+38
216102.500,577767.500,-3.40282e+38
216107.500,577767.500,-3.40282e+38
216112.500,577767.500,-3.40282e+38
216117.500,577767.500,-3.40282e+38
216122.500,577767.500,-3.40282e+38
216127.500,577767.500,-3.40282e+38
216132.500,577767.500,-3.40282e+38
216137.500,577767.500,-3.40282e+38
216142.500,577767.500,-3.40282e+38
216147.500,577767.500,-3.40282e+38
216152.500,577767.500,-3.40282e+38
216157.500,577767.500,-3.40282e+38
216162.500,577767.500,-3.40282e+38
216167.500,577767.500,-3.40282e+38
216172.500,577767.500,-3.40282e+38
216177.500,577767.500,-3.40282e+38
216182.500,577767.500,-3.40282e+38
216187.500,577767.500,-3.40282e+38
216192.500,577767.500,-3.40282e+38
216197.500,577767.500,-3.40282e+38
216202.500,577767.500,-3.40282e+38
216207.500,577767.500,-3.40282e+38
216212.500,577767.500,-3.40282e+38
216217.500,577767.500,-3.40282e+38
216222.500,577767.500,-3.40282e+38
216227.500,577767.500,-3.40282e+38
216232.500,577767.500,-3.40282e+38
216237.500,577767.500,-3.40282e+38
216242.500,577767.500,-3.40282e+38
216247.500,577767.500,-3.40282e+38
216252.500,577767.500,-3.40282e+38
216257.500,577767.500,-3.40282e+38
216262.500,577767.500,-3.40282e+38
216267.500,577767.500,-3.40282e+38
216272.500,577767.500,-3.40282e+38
216277.500,577767.500,-3.40282e+38
216282.500,577767.500,-3.40282e+38
216287.500,577767.500,-3.40282e+38
216292.500,577767.500,-3.40282e+38
216297.500,577767.500,-3.40282e+38
216302.500,577767.500,-3.40282e+38
216307.500,577767.500,-3.40282e+38
216312.500,577767.500,-3.40282e+38
216317.500,577767.500,-3.40282e+38
216322.500,577767.500,-3.40282e+38
216327.500,577767.500,-3.40282e+38
216332.500,577767.500,-3.40282e+38
216337.500,577767.500,-3.40282e+38
216342.500,577767.500,-3.40282e+38
216347.500,577767.500,-3.40282e+38
216352.500,577767.500,-3.40282e+38
216357.500,577767.500,-3.40282e+38
216362.500,577767.500,-3.40282e+38
216367.500,577767.500,-3.40282e+38
216372.500,577767.500,-3.40282e+38
216377.500,577767.500,-3.40282e+38
216382.500,577767.500,-3.40282e+38
216387.500,577767.500,-3.40282e+38
216392.500,577767.500,-3.40282e+38
216397.500,577767.500,-3.40282e+38
216402.500,577767.500,-3.40282e+38
216407.500,577767.500,-3.40282e+38
216412.500,577767.500,-3.40282e+38
216417.500,577767.500,-3.40282e+38
216422.500,577767.500,-3.40282e+38
216427.500,577767.500,-3.40282e+38
216432.500,577767.500,-3.40282e+38
216437.500,577767.500,-3.40282e+38
216442.500,577767.500,-3.40282e+38
216447.500,577767.500,-3.40282e+38
216452.500,577767.500,-3.40282e+38
216457.500,577767.500,-3.40282e+38
216462.500,577767.500,-3.40282e+38
216467.500,577767.500,-3.40282e+38
216472.500,577767.500,-3.40282e+38
216477.500,577767.500,-3.40282e+38
216482.500,577767.500,-3.40282e+38
216487.500,577767.500,-3.40282e+38
216492.500,577767.500,-3.40282e+38
216497.500,577767.500,-3.40282e+38
216502.500,577767.500,-3.40282e+38
216507.500,577767.500,-3.40282e+38
216512.500,577767.500,-3.40282e+38
216517.500,577767.500,-3.40282e+38
216522.500,577767.500,-3.40282e+38
216527.500,577767.500,-3.40282e+38
216532.500,577767.500,-3.40282e+38
216537.500,577767.500,-3.40282e+38
216542.500,577767.500,-3.40282e+38
216547.500,577767.500,-3.40282e+38
216552.500,577767.500,-3.40282e+38
216557.500,577767.500,-3.40282e+38
216562.500,577767.500,-3.40282e+38
216567.500,577767.500,-3.40282e+38
216572.500,577767.500,-3.40282e+38
216577.500,577767.500,-3.40282e+38
216582.500,577767.500,-3.40282e+38
216587.500,577767.500,-3.40282e+38
216592.500,577767.500,-3.40282e+38
216597.500,577767.500,-3.40282e+38
216602.500,577767.500,-3.40282e+38
216607.500,577767.500,-3.40282e+38
216612.500,577767.500,-3.40282e+38
216617.500,577767.500,-3.40282e+38
216622.500,577767.500,-3.40282e+38
216627.500,577767.500,-3.40282e+38
216632.500,577767.500,-3.40282e+38
216637.500,577767.500,-3.40282e+38
216642.500,577767.500,-3.40282e+38
216647.500,577767.500,-3.40282e+38
216652.500,577767.500,-3.40282e+38
216657.500,577767.500,-3.40282e+38
216662.500,577767.500,-3.40282e+38
216667.500,577767.500,-3.40282e+38
216672.500,577767.500,-3.40282e+38
216677.500,577767.500,-3.40282e+38
216682.500,577767.500,-3.40282e+38
216687.500,577767.500,-3.40282e+38
216692.500,577767.500,-3.40282e+38
216697.500,577767.500,-3.40282e+38
216702.500,577767.500,-3.40282e+38
216707.500,577767.500,-3.40282e+38
216712.500,577767.500,-3.40282e+38
216717.500,577767.500,-3.40282e+38
216722.500,577767.500,-3.40282e+38
216727.500,577767.500,-3.40282e+38
216732.500,577767.500,-3.40282e+38
216737.500,577767.500,-3.40282e+38
216742.500,577767.500,-3.40282e+38
216747.500,577767.500,-3.40282e+38
216752.500,577767.500,-3.40282e+38
216757.500,577767.500,-3.40282e+38
216762.500,577767.500,-3.40282e+38
216767.500,577767.500,-3.40282e+38
216772.500,577767.500,-3.40282e+38
216777.500,577767.500,-3.40282e+38
216782.500,577767.500,-3.40282e+38
216787.500,577767.500,-3.40282e+38
216792.500,577767.500,-3.40282e+38
216797.500,577767.500,-3.40282e+38
216802.500,577767.500,-3.40282e+38
216807.500,577767.500,-3.40282e+38
216812.500,577767.500,-3.40282e+38
216817.500,577767.500,-3.40282e+38
216822.500,577767.500,-3.40282e+38
216827.500,577767.500,-3.40282e+38
216832.500,577767.500,-3.40282e+38
216837.500,577767.500,-3.40282e+38
216842.500,577767.500,-3.40282e+38
216847.500,577767.500,-3.40282e+38
216852.500,577767.500,-3.40282e+38
216857.500,577767.500,-3.40282e+38
216862.500,577767.500,-3.40282e+38
216867.500,577767.500,-3.40282e+38
216872.500,577767.500,-3.40282e+38
215802.500,577762.500,-3.40282e+38
215807.500,577762.500,-3.40282e+38
215812.500,577762.500,-3.40282e+38
215817.500,577762.500,-3.40282e+38
215822.500,577762.500,-3.40282e+38
215827.500,577762.500,-3.40282e+38
215832.500,577762.500,-3.40282e+38
215837.500,577762.500,-3.40282e+38
215842.500,577762.500,-3.40282e+38
215847.500,577762.500,-3.40282e+38
215852.500,577762.500,-3.40282e+38
215857.500,577762.500,-3.40282e+38
215862.500,577762.500,-3.40282e+38
215867.500,577762.500,-3.40282e+38
215872.500,577762.500,-3.40282e+38
215877.500,577762.500,-3.40282e+38
215882.500,577762.500,-3.40282e+38
215887.500,577762.500,-3.40282e+38
215892.500,577762.500,-3.40282e+38
215897.500,577762.500,-3.40282e+38
215902.500,577762.500,-3.40282e+38
215907.500,577762.500,-3.40282e+38
215912.500,577762.500,-3.40282e+38
215917.500,577762.500,-3.40282e+38
215922.500,577762.500,-3.40282e+38
215927.500,577762.500,-3.40282e+38
215932.500,577762.500,-3.40282e+38
215937.500,577762.500,-3.40282e+38
215942.500,577762.500,-3.40282e+38
215947.500,577762.500,-3.40282e+38
215952.500,577762.500,-3.40282e+38
215957.500,577762.500,-3.40282e+38
215962.500,577762.500,-3.40282e+38
215967.500,577762.500,-3.40282e+38
215972.500,577762.500,-3.40282e+38
215977.500,577762.500,-3.40282e+38
215982.500,577762.500,-3.40282e+38
215987.500,577762.500,-3.40282e+38
215992.500,577762.500,-3.40282e+38
215997.500,577762.500,-3.40282e+38
216002.500,577762.500,-3.40282e+38
216007.500,577762.500,-3.40282e+38
216012.500,577762.500,-3.40282e+38
216017.500,577762.500,-3.40282e+38
216022.500,577762.500,-3.40282e+38
216027.500,577762.500,-3.40282e+38
216032.500,577762.500,-3.40282e+38
216037.500,577762.500,-3.40282e+38
216042.500,577762.500,-3.40282e+38
216047.500,577762.500,-3.40282e+38
216052.500,577762.500,-3.40282e+38
216057.500,577762.500,-3.40282e+38
216062.500,577762.500,-3.40282e+38
216067.500,577762.500,-3.40282e+38
216072.500,577762.500,-3.40282e+38
216077.500,577762.500,-3.40282e+38
216082.500,577762.500,-3.40282e+38
216087.500,577762.500,-3.40282e+38
216092.500,577762.500,-3.40282e+38
216097.500,577762.500,-3.40282e+38
216102.500,577762.500,-3.40282e+38
216107.500,577762.500,-3.40282e+38
216112.500,577762.500,-3.40282e+38
216117.500,577762.500,-3.40282e+38
216122.500,577762.500,-3.40282e+38
216127.500,577762.500,-3.40282e+38
216132.500,577762.500,-3.40282e+38
216137.500,577762.500,-3.40282e+38
216142.500,577762.500,-3.40282e+38
216147.500,577762.500,-3.40282e+38
216152.500,577762.500,-3.40282e+38
216157.500,577762.500,-3.40282e+38
216162.500,577762.500,-3.40282e+38
216167.500,577762.500,-3.40282e+38
216172.500,577762.500,-3.40282e+38
216177.500,577762.500,-3.40282e+38
216182.500,577762.500,-3.40282e+38
216187.500,577762.500,-3.40282e+38
216192.500,577762.500,-3.40282e+38
216197.500,577762.500,-3.40282e+38
216202.500,577762.500,-3.40282e+38
216207.500,577762.500,-3.40282e+38
216212.500,577762.500,-3.40282e+38
216217.500,577762.500,-3.40282e+38
216222.500,577762.500,-3.40282e+38
216227.500,577762.500,-3.40282e+38
216232.500,577762.500,-3.40282e+38
216237.500,577762.500,-3.40282e+38
216242.500,577762.500,-3.40282e+38
216247.500,577762.500,-3.40282e+38
216252.500,577762.500,-3.40282e+38
216257.500,577762.500,-3.40282e+38
216262.500,577762.500,-3.40282e+38
216267.500,577762.500,-3.40282e+38
216272.500,577762.500,-3.40282e+38
216277.500,577762.500,-3.40282e+38
216282.500,577762.500,-3.40282e+38
216287.500,577762.500,-3.40282e+38
216292.500,577762.500,-3.40282e+38
216297.500,577762.500,-3.40282e+38
216302.500,577762.500,-3.40282e+38
216307.500,577762.500,-3.40282e+38
216312.500,577762.500,-3.40282e+38
216317.500,577762.500,-3.40282e+38
216322.500,577762.500,-3.40282e+38
216327.500,577762.500,-3.40282e+38
216332.500,577762.500,-3.40282e+38
216337.500,577762.500,-3.40282e+38
216342.500,577762.500,-3.40282e+38
216347.500,577762.500,-3.40282e+38
216352.500,577762.500,-3.40282e+38
